Profile	Rawfilename	yyyy-mm-dd hh:mm	Project	Depth [m]	Sampled volume [L]	LPM (1-2 µm) [# l-1]	LPM (2-4 µm) [# l-1]	LPM (4-8 µm) [# l-1]	LPM (8-16 µm) [# l-1]	LPM (16-32 µm) [# l-1]	LPM (32-64 µm) [# l-1]	LPM (64-128 µm) [# l-1]	LPM (128-256 µm) [# l-1]	LPM (256-512 µm) [# l-1]	LPM (0.512-1.02 mm) [# l-1]	LPM (1.02-2.05 mm) [# l-1]	LPM (2.05-4.1 mm) [# l-1]	LPM (4.1-8.19 mm) [# l-1]	LPM (8.19-16.4 mm) [# l-1]	LPM (>16.4 mm) [# l-1]	LPM biovolume (1-2 µm) [mm3 l-1]	LPM biovolume (2-4 µm) [mm3 l-1]	LPM biovolume (4-8 µm) [mm3 l-1]	LPM biovolume (8-16 µm) [mm3 l-1]	LPM biovolume (16-32 µm) [mm3 l-1]	LPM biovolume (32-64 µm) [mm3 l-1]	LPM biovolume (64-128 µm) [mm3 l-1]	LPM biovolume (128-256 µm) [mm3 l-1]	LPM biovolume (256-512 µm) [mm3 l-1]	LPM biovolume (0.512-1.02 mm) [mm3 l-1]	LPM biovolume (1.02-2.05 mm) [mm3 l-1]	LPM biovolume (2.05-4.1 mm) [mm3 l-1]	LPM biovolume (4.1-8.19 mm) [mm3 l-1]	LPM biovolume (8.19-16.4 mm) [mm3 l-1]	LPM biovolume (>16.4 mm) [mm3 l-1]	chloro fluo [mg chl m-3]	conductivity [ms cm-1]	cpar [%]	depth [m]	fcdom [ppb qse]	in situ density anomaly [kg m-3]	nitrate [umol l-1]	oxygen [umol kg-1]	oxygen [ml l-1]	par [umol m-2 s-1]	potential density anomaly [kg m-3]	potential temperature [degc]	practical salinity [psu]	pressure [db]	qc flag	spar [umol m-2 s-1]	temperature [degc]	extrames01	extrames02	extrames03	extrames04	extrames05	extrames06	extrames07	extrames08	extrames09	extrames10	extrames11	extrames12	extrames13	extrames14	extrames15	extrames16	extrames17	extrames18	extrames19	extrames20
brusample01	HDR20191121010000	2019-11-21 01:00:00	EcoPart TU Project UVP 5 pour load BRU	1262.5	1.13	0.0	0.0	0.0	0.0	0.0	130.97345132743365	8.849557522123895	37.16814159292036	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00547131938112255	0.00170342634508091	0.112787489186074	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
brusample01	HDR20191121010000	2019-11-21 01:00:00	EcoPart TU Project UVP 5 pour load BRU	1267.5	1.13	0.0	0.0	0.0	0.0	0.0	130.08849557522126	8.849557522123895	36.283185840707965	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00543435100692578	0.00170342634508091	0.11000258779919	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
brusample01	HDR20191121010000	2019-11-21 01:00:00	EcoPart TU Project UVP 5 pour load BRU	1272.5	1.13	0.0	0.0	0.0	0.0	0.0	129.20353982300887	8.849557522123895	36.283185840707965	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005397382632729	0.00170342634508091	0.11000258779919	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
brusample01	HDR20191121010000	2019-11-21 01:00:00	EcoPart TU Project UVP 5 pour load BRU	1277.5	1.13	0.0	0.0	0.0	0.0	0.0	128.31858407079648	8.849557522123895	36.283185840707965	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00536041425853223	0.00170342634508091	0.11000258779919	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
brusample01	HDR20191121010000	2019-11-21 01:00:00	EcoPart TU Project UVP 5 pour load BRU	1282.5	1.13	0.0	0.0	0.0	0.0	0.0	127.43362831858408	8.849557522123895	36.283185840707965	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00532344588433546	0.00170342634508091	0.11000258779919	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
brusample01	HDR20191121010000	2019-11-21 01:00:00	EcoPart TU Project UVP 5 pour load BRU	1287.5	1.13	0.0	0.0	0.0	0.0	0.0	126.54867256637169	8.849557522123895	36.283185840707965	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00528647751013868	0.00170342634508091	0.11000258779919	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
brusample01	HDR20191121010000	2019-11-21 01:00:00	EcoPart TU Project UVP 5 pour load BRU	1292.5	1.13	0.0	0.0	0.0	0.0	0.0	125.6637168141593	8.849557522123895	35.39823008849558	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00524950913594191	0.00170342634508091	0.107217686412306	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
brusample01	HDR20191121010000	2019-11-21 01:00:00	EcoPart TU Project UVP 5 pour load BRU	1297.5	1.13	0.0	0.0	0.0	0.0	0.0	124.77876106194691	8.849557522123895	35.39823008849558	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00521254076174513	0.00170342634508091	0.107217686412306	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
brusample01	HDR20191121010000	2019-11-21 01:00:00	EcoPart TU Project UVP 5 pour load BRU	1302.5	1.13	0.0	0.0	0.0	0.0	0.0	123.89380530973453	8.849557522123895	35.39823008849558	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00517557238754836	0.00170342634508091	0.107217686412306	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
brusample01	HDR20191121010000	2019-11-21 01:00:00	EcoPart TU Project UVP 5 pour load BRU	1307.5	1.13	0.0	0.0	0.0	0.0	0.0	123.00884955752214	8.849557522123895	35.39823008849558	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00513860401335159	0.00170342634508091	0.107217686412306	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
brusample01	HDR20191121010000	2019-11-21 01:00:00	EcoPart TU Project UVP 5 pour load BRU	1312.5	1.13	0.0	0.0	0.0	0.0	0.0	122.12389380530975	8.849557522123895	34.51327433628319	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00510163563915481	0.00170342634508091	0.104432785025423	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
brusample01	HDR20191121010000	2019-11-21 01:00:00	EcoPart TU Project UVP 5 pour load BRU	1317.5	1.13	0.0	0.0	0.0	0.0	0.0	121.23893805309736	8.849557522123895	34.51327433628319	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00506466726495804	0.00170342634508091	0.104432785025423	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
brusample01	HDR20191121010000	2019-11-21 01:00:00	EcoPart TU Project UVP 5 pour load BRU	1322.5	1.13	0.0	0.0	0.0	0.0	0.0	120.35398230088497	8.849557522123895	34.51327433628319	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00502769889076126	0.00170342634508091	0.104432785025423	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
brusample01	HDR20191121010000	2019-11-21 01:00:00	EcoPart TU Project UVP 5 pour load BRU	1327.5	1.13	0.0	0.0	0.0	0.0	0.0	119.46902654867257	8.849557522123895	34.51327433628319	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00499073051656449	0.00170342634508091	0.104432785025423	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
brusample01	HDR20191121010000	2019-11-21 01:00:00	EcoPart TU Project UVP 5 pour load BRU	1332.5	1.13	0.0	0.0	0.0	0.0	0.0	118.58407079646018	8.849557522123895	33.6283185840708	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00495376214236772	0.00170342634508091	0.101647883638539	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
brusample01	HDR20191121010000	2019-11-21 01:00:00	EcoPart TU Project UVP 5 pour load BRU	1337.5	1.13	0.0	0.0	0.0	0.0	0.0	117.6991150442478	8.849557522123895	33.6283185840708	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00491679376817094	0.00170342634508091	0.101647883638539	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
brusample01	HDR20191121010000	2019-11-21 01:00:00	EcoPart TU Project UVP 5 pour load BRU	1342.5	1.13	0.0	0.0	0.0	0.0	0.0	116.81415929203541	8.849557522123895	33.6283185840708	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00487982539397417	0.00170342634508091	0.101647883638539	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
brusample01	HDR20191121010000	2019-11-21 01:00:00	EcoPart TU Project UVP 5 pour load BRU	1347.5	1.13	0.0	0.0	0.0	0.0	0.0	115.92920353982302	8.849557522123895	32.74336283185841	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00484285701977739	0.00170342634508091	0.0988629822516547	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
brusample01	HDR20191121010000	2019-11-21 01:00:00	EcoPart TU Project UVP 5 pour load BRU	1352.5	1.13	0.0	0.0	0.0	0.0	0.0	115.04424778761063	8.849557522123895	32.74336283185841	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00480588864558062	0.00170342634508091	0.0988629822516547	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
brusample01	HDR20191121010000	2019-11-21 01:00:00	EcoPart TU Project UVP 5 pour load BRU	1357.5	1.13	0.0	0.0	0.0	0.0	0.0	114.15929203539824	8.849557522123895	32.74336283185841	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00476892027138385	0.00170342634508091	0.0988629822516547	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
brusample01	HDR20191121010000	2019-11-21 01:00:00	EcoPart TU Project UVP 5 pour load BRU	1362.5	1.13	0.0	0.0	0.0	0.0	0.0	113.27433628318585	8.849557522123895	32.74336283185841	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00473195189718707	0.00170342634508091	0.0988629822516547	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
brusample01	HDR20191121010000	2019-11-21 01:00:00	EcoPart TU Project UVP 5 pour load BRU	1367.5	1.13	0.0	0.0	0.0	0.0	0.0	112.38938053097347	8.849557522123895	31.85840707964602	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0046949835229903	0.00170342634508091	0.0960780808647707	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
brusample01	HDR20191121010000	2019-11-21 01:00:00	EcoPart TU Project UVP 5 pour load BRU	1372.5	1.13	0.0	0.0	0.0	0.0	0.0	111.50442477876108	8.849557522123895	31.85840707964602	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00465801514879352	0.00170342634508091	0.0960780808647707	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
brusample01	HDR20191121010000	2019-11-21 01:00:00	EcoPart TU Project UVP 5 pour load BRU	1377.5	1.13	0.0	0.0	0.0	0.0	0.0	110.61946902654869	8.849557522123895	30.973451327433633	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00462104677459675	0.00170342634508091	0.0932931794778868	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
brusample01	HDR20191121010000	2019-11-21 01:00:00	EcoPart TU Project UVP 5 pour load BRU	1382.5	1.13	0.0	0.0	0.0	0.0	0.0	109.7345132743363	8.849557522123895	30.973451327433633	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00458407840039998	0.00170342634508091	0.0932931794778868	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
brusample01	HDR20191121010000	2019-11-21 01:00:00	EcoPart TU Project UVP 5 pour load BRU	1387.5	1.13	0.0	0.0	0.0	0.0	0.0	108.8495575221239	8.849557522123895	30.973451327433633	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0045471100262032	0.00170342634508091	0.0932931794778868	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
brusample01	HDR20191121010000	2019-11-21 01:00:00	EcoPart TU Project UVP 5 pour load BRU	1392.5	1.13	0.0	0.0	0.0	0.0	0.0	107.96460176991151	8.849557522123895	30.08849557522124	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00451014165200643	0.00170342634508091	0.0905082780910028	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
brusample01	HDR20191121010000	2019-11-21 01:00:00	EcoPart TU Project UVP 5 pour load BRU	1397.5	1.13	0.0	0.0	0.0	0.0	0.0	107.07964601769912	8.849557522123895	30.08849557522124	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00447317327780965	0.00170342634508091	0.0905082780910028	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
brusample01	HDR20191121010000	2019-11-21 01:00:00	EcoPart TU Project UVP 5 pour load BRU	1402.5	1.13	0.0	0.0	0.0	0.0	0.0	106.19469026548674	8.849557522123895	29.203539823008853	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00443620490361288	0.00170342634508091	0.0877233767041189	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
brusample01	HDR20191121010000	2019-11-21 01:00:00	EcoPart TU Project UVP 5 pour load BRU	1407.5	1.13	0.0	0.0	0.0	0.0	0.0	105.30973451327435	8.849557522123895	29.203539823008853	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00439923652941611	0.00170342634508091	0.0877233767041189	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
brusample01	HDR20191121010000	2019-11-21 01:00:00	EcoPart TU Project UVP 5 pour load BRU	1412.5	1.13	0.0	0.0	0.0	0.0	0.0	104.42477876106196	8.849557522123895	28.31858407079646	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00436226815521933	0.00170342634508091	0.0849384753172349	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
brusample01	HDR20191121010000	2019-11-21 01:00:00	EcoPart TU Project UVP 5 pour load BRU	1417.5	1.13	0.0	0.0	0.0	0.0	0.0	103.53982300884957	8.849557522123895	28.31858407079646	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00432529978102256	0.00170342634508091	0.0849384753172349	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
brusample01	HDR20191121010000	2019-11-21 01:00:00	EcoPart TU Project UVP 5 pour load BRU	1422.5	1.13	0.0	0.0	0.0	0.0	0.0	102.65486725663717	8.849557522123895	27.433628318584073	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00428833140682578	0.00170342634508091	0.082153573930351	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
brusample01	HDR20191121010000	2019-11-21 01:00:00	EcoPart TU Project UVP 5 pour load BRU	1427.5	1.13	0.0	0.0	0.0	0.0	0.0	101.76991150442478	8.849557522123895	27.433628318584073	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00425136303262901	0.00170342634508091	0.082153573930351	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
brusample01	HDR20191121010000	2019-11-21 01:00:00	EcoPart TU Project UVP 5 pour load BRU	1432.5	1.13	0.0	0.0	0.0	0.0	0.0	100.8849557522124	8.849557522123895	26.548672566371685	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00421439465843224	0.00170342634508091	0.0793686725434671	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
brusample01	HDR20191121010000	2019-11-21 01:00:00	EcoPart TU Project UVP 5 pour load BRU	1437.5	1.13	0.0	0.0	0.0	0.0	0.0	100.00000000000001	8.849557522123895	26.548672566371685	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00417742628423546	0.00170342634508091	0.0793686725434671	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
brusample01	HDR20191121010000	2019-11-21 01:00:00	EcoPart TU Project UVP 5 pour load BRU	1442.5	1.13	0.0	0.0	0.0	0.0	0.0	99.11504424778762	8.849557522123895	25.663716814159294	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00414045791003869	0.00170342634508091	0.0765837711565831	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
brusample01	HDR20191121010000	2019-11-21 01:00:00	EcoPart TU Project UVP 5 pour load BRU	1447.5	1.13	0.0	0.0	0.0	0.0	0.0	98.23008849557523	8.849557522123895	24.778761061946906	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00410348953584191	0.00170342634508091	0.0737988697696992	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
brusample01	HDR20191121010000	2019-11-21 01:00:00	EcoPart TU Project UVP 5 pour load BRU	1452.5	1.13	0.0	0.0	0.0	0.0	0.0	97.34513274336284	8.849557522123895	23.893805309734514	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00406652116164514	0.00170342634508091	0.0710139683828152	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
brusample01	HDR20191121010000	2019-11-21 01:00:00	EcoPart TU Project UVP 5 pour load BRU	1457.5	1.13	0.0	0.0	0.0	0.0	0.0	96.46017699115045	8.849557522123895	23.008849557522126	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00402955278744837	0.00170342634508091	0.0682290669959313	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
brusample01	HDR20191121010000	2019-11-21 01:00:00	EcoPart TU Project UVP 5 pour load BRU	1462.5	1.13	0.0	0.0	0.0	0.0	0.0	95.57522123893806	8.849557522123895	23.008849557522126	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00399258441325159	0.00170342634508091	0.0682290669959313	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
brusample01	HDR20191121010000	2019-11-21 01:00:00	EcoPart TU Project UVP 5 pour load BRU	1467.5	1.13	0.0	0.0	0.0	0.0	0.0	94.69026548672568	8.849557522123895	21.238938053097346	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00395561603905482	0.00170342634508091	0.0626592642221634	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
brusample01	HDR20191121010000	2019-11-21 01:00:00	EcoPart TU Project UVP 5 pour load BRU	1472.5	1.13	0.0	0.0	0.0	0.0	0.0	93.80530973451329	8.849557522123895	20.353982300884958	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00391864766485804	0.00170342634508091	0.0598743628352794	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
brusample01	HDR20191121010000	2019-11-21 01:00:00	EcoPart TU Project UVP 5 pour load BRU	1477.5	1.13	0.0	0.0	0.0	0.0	0.0	92.9203539823009	8.849557522123895	19.469026548672566	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00388167929066127	0.00170342634508091	0.0570894614483955	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
brusample01	HDR20191121010000	2019-11-21 01:00:00	EcoPart TU Project UVP 5 pour load BRU	1482.5	1.13	0.0	0.0	0.0	0.0	0.0	92.0353982300885	8.849557522123895	17.69911504424779	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0038447109164645	0.00170342634508091	0.0515196586746276	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
brusample01	HDR20191121010000	2019-11-21 01:00:00	EcoPart TU Project UVP 5 pour load BRU	1487.5	1.13	0.0	0.0	0.0	0.0	0.0	91.15044247787611	8.849557522123895	16.8141592920354	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00380774254226772	0.00170342634508091	0.0487347572877437	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
brusample01	HDR20191121010000	2019-11-21 01:00:00	EcoPart TU Project UVP 5 pour load BRU	1492.5	1.13	0.0	0.0	0.0	0.0	0.0	90.26548672566372	8.849557522123895	14.15929203539823	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00377077416807095	0.00170342634508091	0.0403800531270918	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
brusample01	HDR20191121010000	2019-11-21 01:00:00	EcoPart TU Project UVP 5 pour load BRU	1497.5	1.13	0.0	0.0	0.0	0.0	0.0	89.38053097345134	8.849557522123895	11.504424778761063	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00373380579387417	0.00170342634508091	0.03202534896644	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
brusample02	HDR20191121020000	2019-11-21 02:00:00	EcoPart TU Project UVP 5 pour load BRU	2.5	2.26	0.0	0.0	0.0	0.0	0.0	637.1681415929204	31.85840707964602	96.01769911504425	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0379838125327088	0.0102672407734673	0.246450212969557	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
brusample02	HDR20191121020000	2019-11-21 02:00:00	EcoPart TU Project UVP 5 pour load BRU	7.5	2.26	0.0	0.0	0.0	0.0	0.0	634.5132743362832	30.530973451327437	94.24778761061948	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0378018662656745	0.00975329520100671	0.242969594727315	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.398975	4.36182575		7.436								15.134625	35.5134	7.5	0E-20		15.1358		89.757175						103.4365												
brusample02	HDR20191121020000	2019-11-21 02:00:00	EcoPart TU Project UVP 5 pour load BRU	12.5	2.26	0.0	0.0	0.0	0.0	0.0	632.7433628318585	29.646017699115045	93.36283185840709	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0376805687543183	0.00941066481936628	0.241577483028115	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.39632	4.3622166		11.8978								15.13584	35.51338	12.0	0E-20		15.13766		89.86446						50.6094												
brusample02	HDR20191121020000	2019-11-21 02:00:00	EcoPart TU Project UVP 5 pour load BRU	17.5	2.26	0.0	0.0	0.0	0.0	0.0	630.0884955752213	28.31858407079646	92.0353982300885	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0374986224872841	0.00889671924690564	0.239489315479315	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.40528	4.3622014		16.8564								15.13262	35.51346	17.0	0E-20		15.13522		89.8051						23.6594												
brusample02	HDR20191121020000	2019-11-21 02:00:00	EcoPart TU Project UVP 5 pour load BRU	22.5	2.26	0.0	0.0	0.0	0.0	0.0	628.3185840707965	27.433628318584073	91.15044247787611	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0373773249759279	0.00855408886526521	0.238097203780115	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.37274	4.3611598		21.8118								15.11946	35.51332	22.0	0E-20		15.1228		89.9946						11.01998												
brusample02	HDR20191121020000	2019-11-21 02:00:00	EcoPart TU Project UVP 5 pour load BRU	27.5	2.26	0.0	0.0	0.0	0.0	0.0	626.5486725663717	26.548672566371685	90.26548672566372	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0372560274645717	0.00821145848362478	0.236705092080914	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.33596	4.3582622		26.7698								15.08726	35.51382	27.0	0E-20		15.09138		90.32048						5.58576												
brusample02	HDR20191121020000	2019-11-21 02:00:00	EcoPart TU Project UVP 5 pour load BRU	32.5	2.26	0.0	0.0	0.0	0.0	0.0	623.8938053097346	25.2212389380531	89.38053097345134	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0370740811975374	0.00769751291116414	0.235312980381714	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.23012	4.3142092		31.7256								14.63788	35.52474	32.0	0E-20		14.64264		91.676						2.76758												
brusample02	HDR20191121020000	2019-11-21 02:00:00	EcoPart TU Project UVP 5 pour load BRU	37.5	2.26	0.0	0.0	0.0	0.0	0.0	622.1238938053098	24.33628318584071	88.49557522123895	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0369527836861813	0.00735488252952371	0.233920868682514	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.569	4.1673104		36.682								13.13928	35.5451	37.0	0E-20		13.14438		96.06454						1.45746												
brusample02	HDR20191121020000	2019-11-21 02:00:00	EcoPart TU Project UVP 5 pour load BRU	42.5	2.26	0.0	0.0	0.0	0.0	0.0	619.4690265486727	23.008849557522126	88.05309734513276	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.036770837419147	0.00684093695706307	0.233224812832914	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3433	4.1510132		41.6402								12.96798	35.53406	42.0	0E-20		12.97374		97.45906						0.908782												
brusample02	HDR20191121020000	2019-11-21 02:00:00	EcoPart TU Project UVP 5 pour load BRU	47.5	2.26	0.0	0.0	0.0	0.0	0.0	617.6991150442478	22.123893805309738	87.16814159292036	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0366495399077908	0.00649830657542265	0.231832701133714	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2036	4.131359		46.5986								12.78654	35.5115	47.0	0E-20		12.79296		98.2439						0.57636												
brusample02	HDR20191121020000	2019-11-21 02:00:00	EcoPart TU Project UVP 5 pour load BRU	52.5	2.26	0.0	0.0	0.0	0.0	0.0	615.9292035398231	21.238938053097346	86.72566371681417	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0365282423964346	0.00615567619378222	0.231136645284114	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.13542	4.1202898		51.5566								12.67478	35.5059	52.0	0E-20		12.68182		98.68748						0.38088												
brusample02	HDR20191121020000	2019-11-21 02:00:00	EcoPart TU Project UVP 5 pour load BRU	57.5	2.26	0.0	0.0	0.0	0.0	0.0	613.2743362831859	19.911504424778762	85.84070796460178	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0363462961294004	0.00564173062132158	0.229744533584913	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11864	4.0970262		56.5084								12.43696	35.50488	57.0	0E-20		12.44458		98.93594						0.257216												
